DateTime,solar_high_frequency_original_gwh,solar_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2024-01-09 00:00:00,0.0,-0.01978123873129838,2024-01-09,0,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 01:00:00,0.0,-0.020032547059696672,2024-01-09,1,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 02:00:00,0.0,-0.020158206554903836,2024-01-09,2,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 03:00:00,0.0,-0.020221046964523395,2024-01-09,3,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 04:00:00,0.0,-0.020252488493365188,2024-01-09,4,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 05:00:00,0.0,-0.02026825190585007,2024-01-09,5,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 06:00:00,0.0,-0.020276218908220515,2024-01-09,6,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 07:00:00,0.023513106258702322,0.0025405310117468695,2024-01-09,7,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 08:00:00,0.08775175259369868,0.06488563785154505,2024-01-09,8,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 09:00:00,0.21457729057183444,0.18797566781717068,2024-01-09,9,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 10:00:00,0.32720582556244543,0.29728622131623916,2024-01-09,10,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 11:00:00,0.30980978145526383,0.2803984145687695,2024-01-09,11,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 12:00:00,0.2518927924144275,0.2241790422366431,2024-01-09,12,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 13:00:00,0.1945189106770737,0.16847957142495013,2024-01-09,13,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 14:00:00,0.12372795127765805,0.09974348172022325,2024-01-09,14,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 15:00:00,0.05931194417668456,0.0371655730443249,2024-01-09,15,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 16:00:00,0.0,-0.02051675235037031,2024-01-09,16,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 17:00:00,0.0,-0.02074967147848127,2024-01-09,17,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 18:00:00,0.0,-0.02121550398279339,2024-01-09,18,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 19:00:00,0.0,-0.022147166115462687,2024-01-09,19,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 20:00:00,0.0,-0.024010488942823868,2024-01-09,20,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 21:00:00,0.0,-0.027737133878557536,2024-01-09,21,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 22:00:00,0.0,-0.03519042339053045,2024-01-09,22,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-09 23:00:00,0.0,-0.05009700223472911,2024-01-09,23,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 00:00:00,0.0,-0.0799101598332529,2024-01-10,0,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 01:00:00,0.0,-0.09481673727348436,2024-01-10,1,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 02:00:00,0.0,-0.10227002327553913,2024-01-10,2,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 03:00:00,0.0,-0.10599666084044485,2024-01-10,3,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 04:00:00,0.0,-0.10785996875065416,2024-01-10,4,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 05:00:00,0.0,-0.1087916009612718,2024-01-10,5,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 06:00:00,0.0,-0.1092573735776066,2024-01-10,6,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 07:00:00,0.038406662012319716,-0.0722141644717145,2024-01-10,7,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 08:00:00,0.22079501305469523,0.1046886308921147,2024-01-10,8,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 09:00:00,0.4564661846678508,0.333364114841962,2024-01-10,9,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 10:00:00,0.6297974847524445,0.5015645287979341,2024-01-10,10,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 11:00:00,0.6426332260713511,0.5140096971004627,2024-01-10,11,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 12:00:00,0.6425212242126063,0.5138974249199753,2024-01-10,12,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 13:00:00,0.5259377927846203,0.40074987550092694,2024-01-10,13,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 14:00:00,0.297928949739486,0.17946640850053133,2024-01-10,14,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 15:00:00,0.09328878245815155,-0.019120579030712168,2024-01-10,15,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 16:00:00,0.0,-0.10960411134542261,2024-01-10,16,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 17:00:00,0.0,-0.10948558491005306,2024-01-10,17,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 18:00:00,0.0,-0.10924819085479137,2024-01-10,18,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 19:00:00,0.0,-0.10877323215200656,2024-01-10,19,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 20:00:00,0.0,-0.10782322945030631,2024-01-10,20,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 21:00:00,0.0,-0.10592318139884051,2024-01-10,21,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 22:00:00,0.0,-0.10212306397187611,2024-01-10,22,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-10 23:00:00,0.0,-0.09452281845593109,2024-01-10,23,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 00:00:00,0.0,-0.07932232209303292,2024-01-11,0,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 01:00:00,0.0,-0.07172207567913651,2024-01-11,1,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 02:00:00,0.0,-0.06792195600729359,2024-01-11,2,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 03:00:00,0.0,-0.06602190324158284,2024-01-11,3,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 04:00:00,0.0,-0.06507189099914883,2024-01-11,4,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 05:00:00,0.0,-0.06459691315877449,2024-01-11,5,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 06:00:00,0.0,-0.06435948080027278,2024-01-11,6,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 07:00:00,0.025572396269166676,-0.03942130715126819,2024-01-11,7,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 08:00:00,0.11185600062417878,0.04438126978607111,2024-01-11,8,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 09:00:00,0.29380520974363455,0.22100316198070072,2024-01-11,9,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 10:00:00,0.44557886960087995,0.36832239523200877,2024-01-11,10,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 11:00:00,0.4943239209936393,0.4156374500624604,2024-01-11,11,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 12:00:00,0.5078427467848766,0.42875717965470755,2024-01-11,12,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 13:00:00,0.38824668325654904,0.31267410651872535,2024-01-11,13,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 14:00:00,0.23643649237627445,0.16531467664375082,2024-01-11,14,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 15:00:00,0.08122443696795875,0.014633759446585903,2024-01-11,15,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 16:00:00,7.616442227677862e-05,-0.06420258302702386,2024-01-11,16,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 17:00:00,0.0,-0.06443084038352073,2024-01-11,17,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 18:00:00,0.0,-0.06473968461612291,2024-01-11,18,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 19:00:00,0.0,-0.06535746005927182,2024-01-11,19,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 20:00:00,0.0,-0.06659305443454194,2024-01-11,20,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 21:00:00,0.0,-0.06906426492956831,2024-01-11,21,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 22:00:00,0.0,-0.07400669679186413,2024-01-11,22,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-11 23:00:00,0.0,-0.08389156595257728,2024-01-11,23,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 00:00:00,0.0,-0.10366130699206448,2024-01-12,0,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 01:00:00,0.0,-0.11354617759777569,2024-01-12,1,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 02:00:00,0.0,-0.11848861307256663,2024-01-12,2,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 03:00:00,0.0,-0.12095983115383266,2024-01-12,3,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 04:00:00,0.0,-0.1221954408822068,2024-01-12,4,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 05:00:00,0.0,-0.12281324712187616,2024-01-12,5,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 06:00:00,0.0,-0.12312215299267547,2024-01-12,6,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 07:00:00,0.030041277384134233,-0.09411971909597766,2024-01-12,7,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 08:00:00,0.16246922254858928,0.03433244007433661,2024-01-12,8,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 09:00:00,0.4357832625607665,0.29956174698809707,2024-01-12,9,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 10:00:00,0.6839480337299904,0.5404014313323189,2024-01-12,10,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 11:00:00,0.851251675097285,0.7027700508724315,2024-01-12,11,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 12:00:00,0.8740600563984569,0.724901914977745,2024-01-12,12,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 13:00:00,0.7386865362519074,0.5935107725770421,2024-01-12,13,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 14:00:00,0.4902219487518405,0.3523585874737367,2024-01-12,14,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 15:00:00,0.1892913079279294,0.060284561318595414,2024-01-12,15,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 16:00:00,0.00015281559049233178,-0.12328994131165281,2024-01-12,16,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 17:00:00,0.0,-0.12344592096296604,2024-01-12,17,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 18:00:00,0.0,-0.12346102031304637,2024-01-12,18,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 19:00:00,0.0,-0.12349110588984158,2024-01-12,19,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 20:00:00,0.0,-0.12355122048174942,2024-01-12,20,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 21:00:00,0.0,-0.12367142138472377,2024-01-12,21,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 22:00:00,0.0,-0.12391180905025179,2024-01-12,22,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-12 23:00:00,0.0,-0.12439257731109757,2024-01-12,23,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 00:00:00,0.0,-0.12535411029768395,2024-01-13,0,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 01:00:00,0.0,-0.12583487699802745,2024-01-13,1,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 02:00:00,0.0,-0.12607526076229988,2024-01-13,2,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 03:00:00,0.0,-0.12619545347263764,2024-01-13,3,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 04:00:00,0.0,-0.1262555514842093,2024-01-13,4,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 05:00:00,0.0,-0.12628560380280085,2024-01-13,5,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 06:00:00,0.0,-0.12630063658770807,2024-01-13,6,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 07:00:00,0.03285823677707489,-0.09441724296122103,2024-01-13,7,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 08:00:00,0.20591134609205636,0.07353756520568155,2024-01-13,8,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 09:00:00,0.5078528610226267,0.36658827636505786,2024-01-13,9,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 10:00:00,0.7871939212534831,0.6377047358479905,2024-01-13,10,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 11:00:00,0.93698691425336,0.7830872213081677,2024-01-13,11,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 12:00:00,0.9444908699382014,0.7903694679355397,2024-01-13,12,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 13:00:00,0.7846055856261013,0.6351897977516625,2024-01-13,13,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 14:00:00,0.49687416166198617,0.3559265778487064,2024-01-13,14,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 15:00:00,0.18020789995561526,0.04857810058283035,2024-01-13,15,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 16:00:00,0.0009022132609536691,-0.1254580675264242,2024-01-13,16,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 17:00:00,0.0,-0.12635182020684382,2024-01-13,17,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 18:00:00,0.0,-0.12638800854738833,2024-01-13,18,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 19:00:00,0.0,-0.12646037972654214,2024-01-13,19,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 20:00:00,0.0,-0.12660511933388227,2024-01-13,20,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 21:00:00,0.0,-0.12689459717307874,2024-01-13,21,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 22:00:00,0.0,-0.12747355216372985,2024-01-13,22,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-13 23:00:00,0.0,-0.12863146180116108,2024-01-13,23,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 00:00:00,0.0,-0.1309472809040882,2024-01-14,0,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 01:00:00,0.0,-0.13210518758243375,2024-01-14,1,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 02:00:00,0.0,-0.1326841351753706,2024-01-14,2,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 03:00:00,0.0,-0.1329735974793671,2024-01-14,3,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 04:00:00,0.0,-0.13311830564642152,2024-01-14,4,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 05:00:00,0.0,-0.1331906137600611,2024-01-14,5,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 06:00:00,0.0,-0.13322667587710568,2024-01-14,6,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 07:00:00,0.0508045030999885,-0.08393565352869836,2024-01-14,7,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 08:00:00,0.3088289164225928,0.16648422424576664,2024-01-14,8,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 09:00:00,0.6966340333107733,0.542869205382897,2024-01-14,9,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 10:00:00,0.9678458645655972,0.8060965324117644,2024-01-14,10,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 11:00:00,1.0520104618376993,0.8877862004181729,2024-01-14,11,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 12:00:00,1.018485055628182,0.8552550286554346,2024-01-14,12,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 13:00:00,0.737427102539988,0.5824865479361085,2024-01-14,13,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 14:00:00,0.35871973445819155,0.21495918537947648,2024-01-14,14,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 15:00:00,0.09286596533684706,-0.043005422102031066,2024-01-14,15,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 16:00:00,0.0013757187432645273,-0.13167679457261788,2024-01-14,16,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 17:00:00,0.0,-0.13276097432579903,2024-01-14,17,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 18:00:00,0.0,-0.1322588694008152,2024-01-14,18,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 19:00:00,0.0,-0.1312546462996133,2024-01-14,19,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 20:00:00,0.0,-0.12924619347159252,2024-01-14,20,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 21:00:00,0.0,-0.1252292845027424,2024-01-14,21,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 22:00:00,0.0,-0.11719546490863783,2024-01-14,22,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-14 23:00:00,0.0,-0.10112782489222649,2024-01-14,23,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 00:00:00,0.0,-0.06899254444530288,2024-01-15,0,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 01:00:00,0.0,-0.05292490531545654,2024-01-15,1,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 02:00:00,0.0,-0.04489108793776453,2024-01-15,2,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 03:00:00,0.0,-0.04087418362338075,2024-01-15,3,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 04:00:00,0.0,-0.03886574021511331,2024-01-15,4,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 05:00:00,0.0,-0.037861536008828474,2024-01-15,5,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 06:00:00,0.0,-0.03735946890138384,2024-01-15,6,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 07:00:00,0.025372438639356783,-0.012483005823842624,2024-01-15,7,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 08:00:00,0.13334719559733896,0.09243842447505526,2024-01-15,8,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 09:00:00,0.34342667370515567,0.29639576456328626,2024-01-15,9,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 10:00:00,0.4667158770998009,0.41608609310598826,2024-01-15,10,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 11:00:00,0.5392875488934951,0.486535525636573,2024-01-15,11,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 12:00:00,0.4969672851534038,0.445465987207085,2024-01-15,12,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 13:00:00,0.38089288616555816,0.33280665217218797,2024-01-15,13,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 14:00:00,0.255871754453738,0.211456033262792,2024-01-15,14,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 15:00:00,0.11076492068178487,0.07059808931032435,2024-01-15,15,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 16:00:00,0.001748656866759805,-0.035256135578082604,2024-01-15,16,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 17:00:00,0.0,-0.03704863015468534,2024-01-15,17,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 18:00:00,0.0,-0.03723963073911489,2024-01-15,18,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 19:00:00,0.0,-0.03762181578752783,2024-01-15,19,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 20:00:00,0.0,-0.03838627782413061,2024-01-15,20,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 21:00:00,0.0,-0.03991524786722467,2024-01-15,21,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 22:00:00,0.0,-0.04297321093835701,2024-01-15,22,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-15 23:00:00,0.0,-0.049089148573093815,2024-01-15,23,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 00:00:00,0.0,-0.06132102958880349,2024-01-16,0,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 01:00:00,0.0,-0.0674369676510362,2024-01-16,1,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 02:00:00,0.0,-0.07049493179090846,2024-01-16,2,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 03:00:00,0.0,-0.07202390407835627,2024-01-16,3,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 04:00:00,0.0,-0.07278837065710349,2024-01-16,4,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 05:00:00,0.0,-0.07317056481652383,2024-01-16,5,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 06:00:00,0.0,-0.07336158363632748,2024-01-16,6,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 07:00:00,0.05267191347485407,-0.022335631311060734,2024-01-16,7,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 08:00:00,0.35646519674922966,0.2724669192525395,2024-01-16,8,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 09:00:00,0.8519475470083063,0.7533397108723865,2024-01-16,9,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 10:00:00,1.1121894136699895,1.0059100425627165,2024-01-16,10,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 11:00:00,1.1479538484864498,1.0406189748096877,2024-01-16,11,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 12:00:00,1.1934143551584582,1.0847448616787259,2024-01-16,12,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 13:00:00,0.9944443764603917,0.8916442226308274,2024-01-16,13,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 14:00:00,0.6709269360236492,0.5776767770266675,2024-01-16,14,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 15:00:00,0.19746867365369783,0.1182097027753883,2024-01-16,15,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 16:00:00,0.002319056631089237,-0.07108824120210933,2024-01-16,16,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 17:00:00,0.0,-0.07312541873761497,2024-01-16,17,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 18:00:00,0.0,-0.0726980619622605,2024-01-16,18,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 19:00:00,0.0,-0.07184327842015761,2024-01-16,19,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 20:00:00,0.0,-0.0701336763402549,2024-01-16,20,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 21:00:00,0.0,-0.06671445468260094,2024-01-16,21,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
2024-01-16 22:00:00,0.0,-0.05987600261836879,2024-01-16,22,1,ENTSO-E,SFOE,Solar,Photovoltaik,Solar,atomic
