DateTime,water_gwh,water_scaled_gwh,date,hour,month,variable,indicator_source,indicator_type,target_source,target_type,kind
2024-01-06 00:00:00,0.64525,1.2211227471585806,2024-01-06,0,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 01:00:00,0.703,1.3304134695892786,2024-01-06,1,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 02:00:00,0.65246,1.2347675282620496,2024-01-06,2,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 03:00:00,0.63953,1.2102977613178258,2024-01-06,3,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 04:00:00,0.6494300000000001,1.2290333137345169,2024-01-06,4,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 05:00:00,0.71109,1.345723633129787,2024-01-06,5,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 06:00:00,0.82915,1.569149826898934,2024-01-06,6,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 07:00:00,1.32084,2.4996633387941722,2024-01-06,7,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 08:00:00,1.68458,3.188034029303993,2024-01-06,8,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 09:00:00,1.63465,3.093542500802439,2024-01-06,9,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 10:00:00,2.39281,4.528345169513402,2024-01-06,10,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 11:00:00,3.21358,6.081636013659622,2024-01-06,11,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 12:00:00,2.81108,5.319912796718392,2024-01-06,12,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 13:00:00,2.63094,4.979001441936298,2024-01-06,13,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 14:00:00,3.4976599999999998,6.619251744016553,2024-01-06,14,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 15:00:00,4.49535,8.507360157209337,2024-01-06,15,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 16:00:00,5.15906,9.7634180859449,2024-01-06,16,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 17:00:00,4.97616,9.417283486246637,2024-01-06,17,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 18:00:00,4.39208,8.311923743262701,2024-01-06,18,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 19:00:00,2.60454,4.929039968825121,2024-01-06,19,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 20:00:00,1.53563,2.906149127034686,2024-01-06,20,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 21:00:00,1.56586,2.963358798707067,2024-01-06,21,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 22:00:00,1.15614,2.187971875861947,2024-01-06,22,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-06 23:00:00,1.03758,1.963599442071755,2024-01-06,23,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 00:00:00,0.8064100000000001,1.5282325049115195,2024-01-07,0,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 01:00:00,0.8068900000000001,1.5291421558364306,2024-01-07,1,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 02:00:00,0.64521,1.2227414026288876,2024-01-07,2,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 03:00:00,0.60918,1.1544607300777514,2024-01-07,3,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 04:00:00,0.6188599999999999,1.1728053570634573,2024-01-07,4,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 05:00:00,0.73706,1.3968068973228067,2024-01-07,5,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 06:00:00,0.9109799999999999,1.726403749115581,2024-01-07,6,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 07:00:00,0.9629,1.824797657493461,2024-01-07,7,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 08:00:00,1.11933,2.121249103709789,2024-01-07,8,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 09:00:00,1.9541300000000001,3.7032836706176107,2024-01-07,9,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 10:00:00,2.10738,3.9937086794564025,2024-01-07,10,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 11:00:00,2.2291499999999997,4.224475748469777,2024-01-07,11,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 12:00:00,1.6652099999999999,3.1557496180648936,2024-01-07,12,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 13:00:00,1.65886,3.143715694370758,2024-01-07,13,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 14:00:00,2.68139,5.081518528223483,2024-01-07,14,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 15:00:00,4.75476,9.01077464943775,2024-01-07,15,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 16:00:00,5.6631100000000005,10.732194269527257,2024-01-07,16,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 17:00:00,5.02979,9.531985678350853,2024-01-07,17,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 18:00:00,3.97708,7.536988542594345,2024-01-07,18,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 19:00:00,1.93885,3.6743264495079417,2024-01-07,19,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 20:00:00,1.71996,3.259506676687562,2024-01-07,20,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 21:00:00,1.41584,2.6831670115126616,2024-01-07,21,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 22:00:00,1.3042500000000001,2.471692122531776,2024-01-07,22,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-07 23:00:00,1.01328,1.9202731024872512,2024-01-07,23,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 00:00:00,1.00668,1.6979703838959037,2024-01-08,0,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 01:00:00,0.9603999999999999,1.6199097595001646,2024-01-08,1,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 02:00:00,0.84743,1.4293628982644988,2024-01-08,2,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 03:00:00,0.93021,1.568988189696635,2024-01-08,3,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 04:00:00,1.27525,2.1509682640593346,2024-01-08,4,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 05:00:00,1.4160000000000001,2.388371740370922,2024-01-08,5,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 06:00:00,4.281180000000001,7.221080033503662,2024-01-08,6,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 07:00:00,5.580690000000001,9.41296771735212,2024-01-08,7,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 08:00:00,5.26279,8.876764768013194,2024-01-08,8,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 09:00:00,4.913930000000001,8.288341487401755,2024-01-08,9,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 10:00:00,5.10503,8.61067047015944,2024-01-08,10,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 11:00:00,4.00351,6.752733154161292,2024-01-08,11,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 12:00:00,3.77888,6.373849012890444,2024-01-08,12,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 13:00:00,4.29383,7.242416829065589,2024-01-08,13,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 14:00:00,4.88433,8.238415072490046,2024-01-08,14,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 15:00:00,5.45021,9.192886682971046,2024-01-08,15,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 16:00:00,5.56378,9.384445566130598,2024-01-08,16,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 17:00:00,5.86461,9.891856491734965,2024-01-08,17,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 18:00:00,5.50296,9.281860277112688,2024-01-08,18,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 19:00:00,3.02011,5.094029220912164,2024-01-08,19,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 20:00:00,2.21654,3.738645125283731,2024-01-08,20,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 21:00:00,1.62544,2.741634859935389,2024-01-08,21,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 22:00:00,0.9909600000000001,1.6714554094900909,2024-01-08,22,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-08 23:00:00,1.08518,1.83037658560432,2024-01-08,23,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 00:00:00,0.8571599999999999,1.3723114287333897,2024-01-09,0,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 01:00:00,0.9014500000000001,1.443219629277748,2024-01-09,1,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 02:00:00,0.88496,1.4168191725837658,2024-01-09,2,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 03:00:00,0.91191,1.459966068150947,2024-01-09,3,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 04:00:00,1.1090499999999999,1.7755868099733607,2024-01-09,4,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 05:00:00,3.32739,5.327144669435338,2024-01-09,5,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 06:00:00,5.57765,8.929806384426236,2024-01-09,6,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 07:00:00,7.04041,11.27168218998652,2024-01-09,7,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 08:00:00,6.691699999999999,10.713398184300742,2024-01-09,8,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 09:00:00,5.9531600000000005,9.53099713598216,2024-01-09,9,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 10:00:00,5.44951,8.724654503239647,2024-01-09,10,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 11:00:00,3.8213800000000004,6.118021661688836,2024-01-09,11,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 12:00:00,3.48108,5.573202049016787,2024-01-09,12,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 13:00:00,4.21216,6.743659652402861,2024-01-09,13,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 14:00:00,5.65661,9.056221184945144,2024-01-09,14,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 15:00:00,7.28998,11.67124325591236,2024-01-09,15,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 16:00:00,7.64171,12.234362275498428,2024-01-09,16,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 17:00:00,7.44608,11.921159040626161,2024-01-09,17,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 18:00:00,7.26595,11.632771274447448,2024-01-09,18,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 19:00:00,6.565059999999999,10.510647800084497,2024-01-09,19,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 20:00:00,5.38223,8.616939359129816,2024-01-09,20,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 21:00:00,4.34136,6.950508591448492,2024-01-09,21,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 22:00:00,3.35133,5.365472561082028,2024-01-09,22,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-09 23:00:00,2.27371,3.640205117627276,2024-01-09,23,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-10 00:00:00,1.70993,2.6887949488275624,2024-01-10,0,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-10 01:00:00,1.60059,2.5168622733935937,2024-01-10,1,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-10 02:00:00,1.59683,2.5109498272656285,2024-01-10,2,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-10 03:00:00,1.77,2.7832525655581137,2024-01-10,3,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-10 04:00:00,2.21455,3.4822892480546446,2024-01-10,4,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-10 05:00:00,5.19306,8.165874332258316,2024-01-10,5,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-10 06:00:00,7.45366,11.720575320789768,2024-01-10,6,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-01-10 07:00:00,8.06108,12.675718413089944,2024-01-10,7,1,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
