DateTime,river_gwh,river_scaled_gwh,date,hour,month,variable,indicator_source,indicator_type,target_source,target_type,kind
2024-01-08 05:00:00,0.2309,1.61170841301011,2024-01-08,5,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 06:00:00,0.25345,1.7691099925396814,2024-01-08,6,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 07:00:00,0.29548,2.062484200416749,2024-01-08,7,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 08:00:00,0.28138,1.9640645874958198,2024-01-08,8,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 09:00:00,0.26698,1.863550940257424,2024-01-08,9,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 10:00:00,0.2452,1.7115240488093504,2024-01-08,10,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 11:00:00,0.2355,1.6438169392112643,2024-01-08,11,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 12:00:00,0.2316,1.6165944930841987,2024-01-08,12,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 13:00:00,0.24778,1.729532743939563,2024-01-08,13,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 14:00:00,0.26838,1.8733231004056015,2024-01-08,14,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 15:00:00,0.28773000000000004,2.008388313882196,2024-01-08,15,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 16:00:00,0.29102999999999996,2.0314226913743276,2024-01-08,16,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 17:00:00,0.28463,1.9867499592683744,2024-01-08,17,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 18:00:00,0.25677999999999995,1.79235377346356,2024-01-08,18,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 19:00:00,0.22788,1.5906284675476132,2024-01-08,19,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 20:00:00,0.21728,1.5166392549971275,2024-01-08,20,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 21:00:00,0.21323,1.4883697917113285,2024-01-08,21,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 22:00:00,0.21393,1.4932558717854174,2024-01-08,22,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-08 23:00:00,0.20423,1.4255487621873313,2024-01-08,23,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 00:00:00,0.20887999999999998,1.4223105964943688,2024-01-09,0,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 01:00:00,0.2087,1.4210849362714228,2024-01-09,1,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 02:00:00,0.20298,1.3821361780755792,2024-01-09,2,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 03:00:00,0.20278,1.3807743333834168,2024-01-09,3,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 04:00:00,0.2099,1.429256004424397,2024-01-09,4,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 05:00:00,0.26518,1.8056698773380735,2024-01-09,5,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 06:00:00,0.27335000000000004,1.861301233012906,2024-01-09,6,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 07:00:00,0.28652999999999995,1.9510467982264048,2024-01-09,7,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 08:00:00,0.31335,2.133670171445378,2024-01-09,8,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 09:00:00,0.31543,2.1478333562438663,2024-01-09,9,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 10:00:00,0.24878,1.6939986125807598,2024-01-09,10,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 11:00:00,0.24484999999999998,1.6672383643797692,2024-01-09,11,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 12:00:00,0.24080000000000001,1.6396610093634816,2024-01-09,12,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 13:00:00,0.2499,1.701624942856869,2024-01-09,13,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 14:00:00,0.2765,1.882750286914463,2024-01-09,14,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 15:00:00,0.32713,2.227501270735364,2024-01-09,15,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 16:00:00,0.33488,2.2802727525566557,2024-01-09,16,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 17:00:00,0.30695,2.090091141296182,2024-01-09,17,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 18:00:00,0.30885,2.1030286658717245,2024-01-09,18,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 19:00:00,0.30952999999999997,2.1076589378250765,2024-01-09,19,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 20:00:00,0.26738,1.8206501689518593,2024-01-09,20,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 21:00:00,0.22743,1.5486216916924278,2024-01-09,21,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 22:00:00,0.21813,1.485295913506878,2024-01-09,22,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-09 23:00:00,0.20803,1.4165227565526788,2024-01-09,23,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 00:00:00,0.20912999999999998,1.4869178769889926,2024-01-10,0,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 01:00:00,0.21943000000000001,1.5601510531616443,2024-01-10,1,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 02:00:00,0.21008000000000002,1.4936723932379266,2024-01-10,2,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 03:00:00,0.2129,1.513722641471604,2024-01-10,3,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 04:00:00,0.21395,1.521188159430952,2024-01-10,4,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 05:00:00,0.21743,1.5459310189533624,2024-01-10,5,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 06:00:00,0.33155,2.357326170877925,2024-01-10,6,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 07:00:00,0.3335,2.371190704231,2024-01-10,7,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 08:00:00,0.32993,2.345807943169217,2024-01-10,8,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 09:00:00,0.31427999999999995,2.234536175489411,2024-01-10,9,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 10:00:00,0.26005,1.8489599479318488,2024-01-10,10,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 11:00:00,0.25930000000000003,1.8436274351037434,2024-01-10,11,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 12:00:00,0.25168,1.7894491047701893,2024-01-10,12,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 13:00:00,0.26535000000000003,1.886643038583796,2024-01-10,13,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 14:00:00,0.30335,2.156823688541151,2024-01-10,14,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 15:00:00,0.32638,2.3205673824495165,2024-01-10,15,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 16:00:00,0.3255,2.3143105673978726,2024-01-10,16,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 17:00:00,0.32673,2.323055888435966,2024-01-10,17,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 18:00:00,0.32565,2.315377069963494,2024-01-10,18,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 19:00:00,0.30169999999999997,2.1450921603193183,2024-01-10,19,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 20:00:00,0.25753,1.8310427048294136,2024-01-10,20,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 21:00:00,0.233,1.6566339852648366,2024-01-10,21,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 22:00:00,0.22213,1.5793480993428246,2024-01-10,22,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-10 23:00:00,0.23328,1.6586247900539959,2024-01-10,23,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 00:00:00,0.2011,1.4597650610211386,2024-01-11,0,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 01:00:00,0.20578,1.4937367193283435,2024-01-11,1,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 02:00:00,0.2144,1.5563084489454606,2024-01-11,2,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 03:00:00,0.21383000000000002,1.5521708751772756,2024-01-11,3,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 04:00:00,0.22138,1.6069755803523604,2024-01-11,4,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 05:00:00,0.22633,1.6429071420234427,2024-01-11,5,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 06:00:00,0.34213,2.483487918086336,2024-01-11,6,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 07:00:00,0.3418,2.481092480641597,2024-01-11,7,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 08:00:00,0.33385000000000004,2.423384214927435,2024-01-11,8,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 09:00:00,0.3215,2.3337367832834217,2024-01-11,9,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 10:00:00,0.22885,1.6611995734196299,2024-01-11,10,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 11:00:00,0.23468,1.7035189682766823,2024-01-11,11,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 12:00:00,0.23088,1.6759351431554474,2024-01-11,12,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 13:00:00,0.23305,1.6916869590799422,2024-01-11,13,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 14:00:00,0.27718,2.012022275553651,2024-01-11,14,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 15:00:00,0.32915,2.389267378593276,2024-01-11,15,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 16:00:00,0.32468,2.3568200895690867,2024-01-11,16,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 17:00:00,0.31733,2.30346716466354,2024-01-11,17,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 18:00:00,0.29628,2.1506672912945946,2024-01-11,18,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 19:00:00,0.27313,1.9826237250954928,2024-01-11,19,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 20:00:00,0.22963,1.6668615164708307,2024-01-11,20,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 21:00:00,0.2371,1.7210855095381004,2024-01-11,21,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 22:00:00,0.2246,1.630349242691933,2024-01-11,22,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-11 23:00:00,0.19575,1.420929938810979,2024-01-11,23,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 00:00:00,0.20593,1.4762571567849667,2024-01-12,0,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 01:00:00,0.20733000000000001,1.4862933827816596,2024-01-12,1,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 02:00:00,0.20498,1.4694468605729252,2024-01-12,2,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 03:00:00,0.2194,1.5728199883388614,2024-01-12,3,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 04:00:00,0.22258,1.5956165588170634,2024-01-12,4,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 05:00:00,0.21819999999999998,1.5642175089131243,2024-01-12,5,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 06:00:00,0.33875,2.4284082545569246,2024-01-12,6,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 07:00:00,0.33735000000000004,2.418372028560232,2024-01-12,7,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 08:00:00,0.3292,2.35994685579377,2024-01-12,8,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 09:00:00,0.30678,2.1992238651895892,2024-01-12,9,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 10:00:00,0.2572,1.8437980902495674,2024-01-12,10,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 11:00:00,0.2457,1.7613576624195908,2024-01-12,11,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 12:00:00,0.21028,1.5074411447032623,2024-01-12,12,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 13:00:00,0.23708,1.6995631852113822,2024-01-12,13,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 14:00:00,0.3093,2.2172890719836365,2024-01-12,14,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 15:00:00,0.34605,2.480740004396823,2024-01-12,15,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 16:00:00,0.3429,2.458158495904264,2024-01-12,16,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 17:00:00,0.3394,2.433067930912532,2024-01-12,17,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 18:00:00,0.31653,2.2691190105236996,2024-01-12,18,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 19:00:00,0.26553,1.9035136349298898,2024-01-12,19,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 20:00:00,0.20733000000000001,1.4862933827816596,2024-01-12,20,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 21:00:00,0.20348,1.4586937612907542,2024-01-12,21,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 22:00:00,0.20293,1.4547509582206248,2024-01-12,22,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-12 23:00:00,0.20305,1.4556112061631987,2024-01-12,23,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 00:00:00,0.19648,1.4754690542271973,2024-01-13,0,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 01:00:00,0.19053,1.430787453694564,2024-01-13,1,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 02:00:00,0.1987,1.492140172409121,2024-01-13,2,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 03:00:00,0.19985,1.5007761120078655,2024-01-13,3,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 04:00:00,0.19925,1.4962704043911295,2024-01-13,4,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 05:00:00,0.2015,1.51316680795389,2024-01-13,5,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 06:00:00,0.23518,1.766087195506679,2024-01-13,6,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 07:00:00,0.236,1.7722449959162183,2024-01-13,7,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 08:00:00,0.23563,1.7694664762192311,2024-01-13,8,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 09:00:00,0.22918,1.7210301193393174,2024-01-13,9,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 10:00:00,0.22125,1.6614796836714547,2024-01-13,10,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 11:00:00,0.20862999999999998,1.5667096334661044,2024-01-13,11,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 12:00:00,0.20448,1.5355451557836794,2024-01-13,12,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 13:00:00,0.2124,1.5950204963245966,2024-01-13,13,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 14:00:00,0.21863,1.6418047604117068,2024-01-13,14,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 15:00:00,0.2184,1.640077572491958,2024-01-13,15,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 16:00:00,0.23893,1.79424786811128,2024-01-13,16,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 17:00:00,0.25475,1.9130483589392229,2024-01-13,17,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 18:00:00,0.24980000000000002,1.87587627110115,2024-01-13,18,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 19:00:00,0.22675,1.7027820034915362,2024-01-13,19,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 20:00:00,0.2072,1.5559710303128833,2024-01-13,20,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 21:00:00,0.19669999999999999,1.4771211470200005,2024-01-13,21,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 22:00:00,0.19528,1.4664576389937252,2024-01-13,22,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-13 23:00:00,0.19128,1.4364195882154842,2024-01-13,23,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 00:00:00,0.19628,1.4504171027059354,2024-01-14,0,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 01:00:00,0.1846,1.3641073831236785,2024-01-14,1,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 02:00:00,0.19603,1.4485697200093974,2024-01-14,2,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 03:00:00,0.18947999999999998,1.400168293360101,2024-01-14,3,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 04:00:00,0.19283,1.4249232214937106,2024-01-14,4,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 05:00:00,0.18980000000000002,1.4025329432116698,2024-01-14,5,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 06:00:00,0.19293000000000002,1.425662174572326,2024-01-14,6,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 07:00:00,0.19663,1.4530034384810886,2024-01-14,7,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 08:00:00,0.19853,1.4670435469747776,2024-01-14,8,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 09:00:00,0.191,1.4114003801550523,2024-01-14,9,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 10:00:00,0.17998,1.329967750891656,2024-01-14,10,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 11:00:00,0.1715,1.2673045298250862,2024-01-14,11,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 12:00:00,0.19228,1.420858979561327,2024-01-14,12,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 13:00:00,0.18522999999999998,1.3687627875189543,2024-01-14,13,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 14:00:00,0.19540000000000002,1.4439143156141216,2024-01-14,14,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 15:00:00,0.21375,1.5795122055400126,2024-01-14,15,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 16:00:00,0.21558000000000002,1.5930350468786711,2024-01-14,16,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 17:00:00,0.21843,1.6140952096192045,2024-01-14,17,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 18:00:00,0.22044999999999998,1.6290220618072315,2024-01-14,18,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 19:00:00,0.20413,1.5084249193772294,2024-01-14,19,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 20:00:00,0.19808,1.463718258121009,2024-01-14,20,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 21:00:00,0.1956,1.445392221771352,2024-01-14,21,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-01-14 22:00:00,0.19125,1.4132477628515903,2024-01-14,22,1,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
