DateTime,storage_high_frequency_original_gwh,storage_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2024-01-07 05:00:00,0.51568,0.6130033678199315,2024-01-07,5,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 06:00:00,0.68973,0.8215724936769839,2024-01-07,6,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 07:00:00,0.74065,0.8825064208679162,2024-01-07,7,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 08:00:00,0.8936299999999999,1.0660867506338194,2024-01-07,8,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 09:00:00,1.7267000000000001,2.0662997794592415,2024-01-07,9,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 10:00:00,1.87998,2.250320967166931,2024-01-07,10,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 11:00:00,1.99975,2.3941243091450732,2024-01-07,11,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 12:00:00,1.43871,1.7204986013843868,2024-01-07,12,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 13:00:00,1.4337300000000002,1.7145522487893614,2024-01-07,13,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 14:00:00,2.45496,2.9408081464429885,2024-01-07,14,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 15:00:00,4.525980000000001,5.427614179857925,2024-01-07,15,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 16:00:00,5.387460000000001,6.462278333947158,2024-01-07,16,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 17:00:00,4.759360000000001,5.708703315376508,2024-01-07,17,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 18:00:00,3.72333,4.465910405538055,2024-01-07,18,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 19:00:00,1.7130999999999998,2.054563654496356,2024-01-07,19,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 20:00:00,1.4950100000000002,1.7973535490536017,2024-01-07,20,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 21:00:00,1.19096,1.4415810906606392,2024-01-07,21,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 22:00:00,1.0822,1.3295907972591663,2024-01-07,22,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-07 23:00:00,0.8032800000000001,1.0318876005922222,2024-01-07,23,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 00:00:00,0.80008,1.1024342016278426,2024-01-08,0,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 01:00:00,0.7555999999999999,1.0862217413777857,2024-01-08,1,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 02:00:00,0.62543,0.9485246009591818,2024-01-08,2,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 03:00:00,0.71088,1.0604225342010247,2024-01-08,3,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 04:00:00,1.0505,1.4728516097511202,2024-01-08,4,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 05:00:00,1.1851,1.6367897605725288,2024-01-08,5,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 06:00:00,4.02773,5.051081369140679,2024-01-08,6,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 07:00:00,5.28521,6.561511664198987,2024-01-08,7,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 08:00:00,4.98141,6.197031937708044,2024-01-08,8,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 09:00:00,4.64695,5.795594206117547,2024-01-08,9,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 10:00:00,4.8598300000000005,6.051272886627542,2024-01-08,10,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 11:00:00,3.76801,4.740371888980812,2024-01-08,11,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 12:00:00,3.5472799999999998,4.4753699151755955,2024-01-08,12,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 13:00:00,4.04605,5.0742673629939,2024-01-08,13,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 14:00:00,4.61595,5.75858380188862,2024-01-08,14,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 15:00:00,5.16248,6.414874065463071,2024-01-08,15,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 16:00:00,5.27275,6.547421007961116,2024-01-08,16,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 17:00:00,5.57998,6.9166013640542605,2024-01-08,17,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 18:00:00,5.24618,6.516391013673668,2024-01-08,18,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 19:00:00,2.79223,3.5711099365314523,2024-01-08,19,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 20:00:00,1.9992600000000003,2.6213198464284204,2024-01-08,20,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 21:00:00,1.41221,1.9211009146264921,2024-01-08,21,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 22:00:00,0.77703,1.1677410758208138,2024-01-08,22,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-08 23:00:00,0.88095,1.3111112941194834,2024-01-08,23,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 00:00:00,0.64828,1.0689339482803615,2024-01-09,0,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 01:00:00,0.6927500000000001,1.1409228998278014,2024-01-09,1,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 02:00:00,0.68198,1.1372884772932284,2024-01-09,2,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 03:00:00,0.70913,1.1745358719867764,2024-01-09,3,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 04:00:00,0.89915,1.4050160894602037,2024-01-09,4,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 05:00:00,3.06221,4.0033517743951,2024-01-09,5,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 06:00:00,5.3043,6.695997371671858,2024-01-09,6,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 07:00:00,6.7538800000000005,8.436790576273383,2024-01-09,7,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 08:00:00,6.378349999999999,7.986040141644249,2024-01-09,8,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 09:00:00,5.63773,7.096856619722873,2024-01-09,9,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 10:00:00,5.20073,6.572193459614935,2024-01-09,10,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 11:00:00,3.57653,4.622051931768239,2024-01-09,11,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 12:00:00,3.24028,4.218343035642907,2024-01-09,12,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 13:00:00,3.9622599999999997,5.08525556852859,2024-01-09,13,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 14:00:00,5.38011,6.787723701334344,2024-01-09,14,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 15:00:00,6.96285,8.688234851036324,2024-01-09,15,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 16:00:00,7.30683,9.101496973575493,2024-01-09,16,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 17:00:00,7.13913,8.900634432232703,2024-01-09,17,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 18:00:00,6.9571000000000005,8.683059381959335,2024-01-09,18,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 19:00:00,6.255529999999999,7.842662794391196,2024-01-09,19,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 20:00:00,5.114850000000001,6.477003692984288,2024-01-09,20,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 21:00:00,4.11393,5.283102222768033,2024-01-09,21,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 22:00:00,3.1332,4.121340034018788,2024-01-09,22,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-09 23:00:00,2.06568,2.8711641495890254,2024-01-09,23,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 00:00:00,1.5008,2.2560942618565116,2024-01-10,0,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 01:00:00,1.38116,2.144032311691257,2024-01-10,1,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 02:00:00,1.38675,2.166538719549534,2024-01-10,2,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 03:00:00,1.5571000000000002,2.3789741880532773,2024-01-10,3,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 04:00:00,2.0006,2.9154305655731347,2024-01-10,4,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 05:00:00,4.97563,6.489505717273228,2024-01-10,5,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 06:00:00,7.12211,9.06775838068315,2024-01-10,6,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 07:00:00,7.727580000000001,9.79523538796452,2024-01-10,7,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 08:00:00,7.7306799999999996,9.79920264050518,2024-01-10,8,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 09:00:00,7.42071,9.427143499129757,2024-01-10,9,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 10:00:00,6.83333,8.721934724667841,2024-01-10,10,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 11:00:00,6.1015,7.843248078446553,2024-01-10,11,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 12:00:00,6.10678,7.849576141310468,2024-01-10,12,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 13:00:00,5.938280000000001,7.647212840408727,2024-01-10,13,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 14:00:00,6.911529999999999,8.815684147999075,2024-01-10,14,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 15:00:00,7.19966,9.161425862472072,2024-01-10,15,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 16:00:00,7.53718,9.566252683875359,2024-01-10,16,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 17:00:00,7.56223,9.59546570614534,2024-01-10,17,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 18:00:00,7.672829999999999,9.726533022248482,2024-01-10,18,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 19:00:00,6.88966,8.782726134321287,2024-01-10,19,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 20:00:00,6.35411,8.132775675127748,2024-01-10,20,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 21:00:00,5.60863,7.223844687442805,2024-01-10,21,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 22:00:00,3.7564599999999997,4.972279941885709,2024-01-10,22,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-10 23:00:00,1.76111,2.5211246813690202,2024-01-10,23,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 00:00:00,1.3292599999999999,1.8919044368527087,2024-01-11,0,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 01:00:00,1.31045,1.813969141695348,2024-01-11,1,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 02:00:00,1.08491,1.5154894785311863,2024-01-11,2,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 03:00:00,1.28573,1.7427753360723683,2024-01-11,3,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 04:00:00,1.64705,2.169691405816852,2024-01-11,4,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 05:00:00,4.45373,5.536196301087408,2024-01-11,5,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 06:00:00,7.1256,8.742565414456362,2024-01-11,6,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 07:00:00,7.3614999999999995,9.02494470296009,2024-01-11,7,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 08:00:00,6.64506,8.164287763886446,2024-01-11,8,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 09:00:00,5.98601,7.37275565639901,2024-01-11,9,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 10:00:00,4.8831,6.048393128087395,2024-01-11,10,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 11:00:00,3.16863,3.9897912888492484,2024-01-11,11,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 12:00:00,3.7698799999999997,4.711694146664919,2024-01-11,12,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 13:00:00,5.4992600000000005,6.788162122762956,2024-01-11,13,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 14:00:00,5.99233,7.3802317843711815,2024-01-11,14,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 15:00:00,6.436030000000001,7.913076721193896,2024-01-11,15,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 16:00:00,6.72408,8.25913563830866,2024-01-11,16,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 17:00:00,6.98325,8.570720017140852,2024-01-11,17,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 18:00:00,7.0318000000000005,8.629815948548393,2024-01-11,18,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 19:00:00,6.68266,8.212210698324098,2024-01-11,19,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 20:00:00,5.26741,6.5161388475777615,2024-01-11,20,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 21:00:00,4.60813,5.730966403171365,2024-01-11,21,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 22:00:00,3.9626300000000003,4.968760781510316,2024-01-11,22,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-11 23:00:00,2.9731,3.8063228357311663,2024-01-11,23,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 00:00:00,2.43723,3.214276718655434,2024-01-12,0,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 01:00:00,1.75436,2.4200436296221355,2024-01-12,1,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 02:00:00,1.6612600000000002,2.321101433480771,2024-01-12,2,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 03:00:00,1.6583800000000002,2.3240645934009914,2024-01-12,3,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 04:00:00,2.06363,2.813856358256592,2024-01-12,4,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 05:00:00,4.74981,6.040741921193754,2024-01-12,5,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 06:00:00,6.24748,7.839787564864153,2024-01-12,6,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 07:00:00,7.130199999999999,8.900064448291511,2024-01-12,7,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 08:00:00,7.00943,8.755254958605294,2024-01-12,8,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 09:00:00,6.94728,8.680727503137966,2024-01-12,9,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 10:00:00,5.96366,7.499741618836861,2024-01-12,10,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 11:00:00,5.27633,6.674475019335896,2024-01-12,11,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 12:00:00,4.62365,5.890781340512096,2024-01-12,12,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 13:00:00,4.5879,5.847788439081175,2024-01-12,13,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 14:00:00,5.302630000000001,6.70581497225081,2024-01-12,14,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 15:00:00,6.52801,8.17682567844891,2024-01-12,15,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 16:00:00,7.30958,9.1146581123149,2024-01-12,16,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 17:00:00,7.28568,9.08477219967247,2024-01-12,17,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 18:00:00,6.79273,8.490510796630208,2024-01-12,18,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 19:00:00,6.0961300000000005,7.649348507053535,2024-01-12,19,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 20:00:00,4.70373,5.9679843362300975,2024-01-12,20,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 21:00:00,4.3100000000000005,5.476199623272616,2024-01-12,21,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 22:00:00,3.44961,4.4050635380571395,2024-01-12,22,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-12 23:00:00,2.51448,3.2061166887947037,2024-01-12,23,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-13 00:00:00,2.1654600000000004,2.6347669122514157,2024-01-13,0,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-13 01:00:00,1.80233,2.1226170985896746,2024-01-13,1,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-13 02:00:00,1.5645099999999998,1.7989971447871589,2024-01-13,2,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-13 03:00:00,1.5531799999999998,1.7663578439792873,2024-01-13,3,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-13 04:00:00,1.56486,1.7708642373664443,2024-01-13,4,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-01-13 05:00:00,2.2072599999999998,2.5374312948348794,2024-01-13,5,1,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
